SampleYear,Site,DepthZone,Species,SpeciesGroupF,Latitude,Longitude,Density_m2,,,
2022,3 Palms West,Outer,Muricea fruticosa,gorgonians,33.71802,-118.33533,0,,,
2022,3 Palms West,Deep,Eugorgia rubens,gorgonians,33.71594,-118.33688,0.025,,,
2022,3 Palms West,Deep,Leptogorgia alba,gorgonians,33.71594,-118.33688,0,,,
2022,3 Palms West,Deep,Leptogorgia chilensis,gorgonians,33.71594,-118.33688,0.058333333,,,
2022,3 Palms West,Deep,Muricea californica,gorgonians,33.71594,-118.33688,0.366666667,,,
2022,3 Palms West,Deep,Muricea fruticosa,gorgonians,33.71594,-118.33688,0.016666667,,,
2022,3 Palms East,Inner,Eugorgia rubens,gorgonians,33.719,-118.3318,0,,,
2022,3 Palms East,Inner,Leptogorgia alba,gorgonians,33.719,-118.3318,0,,,
2022,3 Palms East,Inner,Leptogorgia chilensis,gorgonians,33.719,-118.3318,0,,,
2022,3 Palms East,Inner,Muricea californica,gorgonians,33.719,-118.3318,0,,,
2022,3 Palms East,Inner,Muricea fruticosa,gorgonians,33.719,-118.3318,0,,,
2022,3 Palms East,Middle,Eugorgia rubens,gorgonians,33.71801,-118.3315,0,,,
2022,3 Palms East,Middle,Leptogorgia alba,gorgonians,33.71801,-118.3315,0,,,
2022,3 Palms East,Middle,Leptogorgia chilensis,gorgonians,33.71801,-118.3315,0,,,
2022,3 Palms East,Middle,Muricea californica,gorgonians,33.71801,-118.3315,0,,,
2022,3 Palms East,Middle,Muricea fruticosa,gorgonians,33.71801,-118.3315,0,,,
2022,3 Palms East,Outer,Eugorgia rubens,gorgonians,33.71668,-118.33309,0,,,
2022,3 Palms East,Outer,Leptogorgia alba,gorgonians,33.71668,-118.33309,0,,,
2022,3 Palms East,Outer,Leptogorgia chilensis,gorgonians,33.71668,-118.33309,0,,,
2022,3 Palms East,Outer,Muricea californica,gorgonians,33.71668,-118.33309,0.066666667,,,
2022,3 Palms East,Outer,Muricea fruticosa,gorgonians,33.71668,-118.33309,0.008333333,,,
2022,3 Palms East,Deep,Eugorgia rubens,gorgonians,33.7142,-118.33394,0.008333333,,,
2022,3 Palms East,Deep,Leptogorgia alba,gorgonians,33.7142,-118.33394,0,,,
2022,3 Palms East,Deep,Leptogorgia chilensis,gorgonians,33.7142,-118.33394,0.066666667,,,
2022,3 Palms East,Deep,Muricea californica,gorgonians,33.7142,-118.33394,0.116666667,,,
2022,3 Palms East,Deep,Muricea fruticosa,gorgonians,33.7142,-118.33394,0.033333333,,,
2022,Whites Point,Inner,Eugorgia rubens,gorgonians,33.71674,-118.32509,0,,,
2022,Whites Point,Inner,Leptogorgia alba,gorgonians,33.71674,-118.32509,0,,,
2022,Whites Point,Inner,Leptogorgia chilensis,gorgonians,33.71674,-118.32509,0,,,
2022,Whites Point,Inner,Muricea californica,gorgonians,33.71674,-118.32509,0,,,
2022,Whites Point,Inner,Muricea fruticosa,gorgonians,33.71674,-118.32509,0,,,
2022,Whites Point,Middle,Eugorgia rubens,gorgonians,33.71506,-118.32398,0,,,
2022,Whites Point,Middle,Leptogorgia alba,gorgonians,33.71506,-118.32398,0,,,
2022,Whites Point,Middle,Leptogorgia chilensis,gorgonians,33.71506,-118.32398,0.008333333,,,
2022,Whites Point,Middle,Muricea californica,gorgonians,33.71506,-118.32398,0.35,,,
2022,Whites Point,Middle,Muricea fruticosa,gorgonians,33.71506,-118.32398,0.016666667,,,
2022,Whites Point,Outer,Eugorgia rubens,gorgonians,33.71446,-118.3254,0,,,
2022,Whites Point,Outer,Leptogorgia alba,gorgonians,33.71446,-118.3254,0,,,
2022,Whites Point,Outer,Leptogorgia chilensis,gorgonians,33.71446,-118.3254,0,,,
2022,Whites Point,Outer,Muricea californica,gorgonians,33.71446,-118.3254,0.783333333,,,
2022,Whites Point,Outer,Muricea fruticosa,gorgonians,33.71446,-118.3254,0.116666667,,,
2022,Cairns,Inner,Eugorgia rubens,gorgonians,33.7111,-118.3088,0,,,
2022,Cairns,Inner,Leptogorgia alba,gorgonians,33.7111,-118.3088,0,,,
2022,Cairns,Inner,Leptogorgia chilensis,gorgonians,33.7111,-118.3088,0,,,
2022,Cairns,Inner,Muricea californica,gorgonians,33.7111,-118.3088,0,,,
2022,Cairns,Inner,Muricea fruticosa,gorgonians,33.7111,-118.3088,0,,,
2022,Cairns,Middle,Eugorgia rubens,gorgonians,33.70944,-118.30898,0,,,
2022,Cairns,Middle,Leptogorgia alba,gorgonians,33.70944,-118.30898,0,,,
2022,Cairns,Middle,Leptogorgia chilensis,gorgonians,33.70944,-118.30898,0,,,
2022,Cairns,Middle,Muricea californica,gorgonians,33.70944,-118.30898,0,,,
2022,Cairns,Middle,Muricea fruticosa,gorgonians,33.70944,-118.30898,0,,,
2022,Cairns,Outer,Eugorgia rubens,gorgonians,33.70753,-118.30995,0,,,
2022,Cairns,Outer,Leptogorgia alba,gorgonians,33.70753,-118.30995,0,,,
2022,Cairns,Outer,Leptogorgia chilensis,gorgonians,33.70753,-118.30995,0.016666667,,,
2022,Cairns,Outer,Muricea californica,gorgonians,33.70753,-118.30995,0.958333333,,,
2022,Cairns,Outer,Muricea fruticosa,gorgonians,33.70753,-118.30995,0.1,,,
2022,Point Fermin,Inner,Eugorgia rubens,gorgonians,33.70764,-118.29862,0,,,
2022,Point Fermin,Inner,Leptogorgia alba,gorgonians,33.70764,-118.29862,0,,,
2022,Point Fermin,Inner,Leptogorgia chilensis,gorgonians,33.70764,-118.29862,0.008333333,,,
2022,Point Fermin,Inner,Muricea californica,gorgonians,33.70764,-118.29862,0.008333333,,,
2022,Point Fermin,Inner,Muricea fruticosa,gorgonians,33.70764,-118.29862,0,,,
2022,Point Fermin,Middle,Eugorgia rubens,gorgonians,33.70645,-118.29944,0,,,
2022,Point Fermin,Middle,Leptogorgia alba,gorgonians,33.70645,-118.29944,0,,,
2022,Point Fermin,Middle,Leptogorgia chilensis,gorgonians,33.70645,-118.29944,0.008333333,,,
2022,Point Fermin,Middle,Muricea californica,gorgonians,33.70645,-118.29944,0.733333333,,,
2022,Point Fermin,Middle,Muricea fruticosa,gorgonians,33.70645,-118.29944,0.083333333,,,
2022,Point Fermin,Outer,Eugorgia rubens,gorgonians,33.70563,-118.2998,0,,,
2022,Point Fermin,Outer,Leptogorgia alba,gorgonians,33.70563,-118.2998,0,,,
2022,Point Fermin,Outer,Leptogorgia chilensis,gorgonians,33.70563,-118.2998,0.125,,,
2022,Point Fermin,Outer,Muricea californica,gorgonians,33.70563,-118.2998,1.691666667,,,
2022,Point Fermin,Outer,Muricea fruticosa,gorgonians,33.70563,-118.2998,0.216666667,,,
2022,Crystal Cove,Inner,Eugorgia rubens,gorgonians,33.56374,-117.83598,0,,,
2022,Crystal Cove,Inner,Leptogorgia alba,gorgonians,33.56374,-117.83598,0,,,
2022,Crystal Cove,Inner,Leptogorgia chilensis,gorgonians,33.56374,-117.83598,0,,,
2022,Crystal Cove,Inner,Muricea californica,gorgonians,33.56374,-117.83598,0.1,,,
2022,Crystal Cove,Inner,Muricea fruticosa,gorgonians,33.56374,-117.83598,0.016666667,,,
2022,Crystal Cove,Middle,Eugorgia rubens,gorgonians,33.56391,-117.83614,0,,,
2022,Crystal Cove,Middle,Leptogorgia alba,gorgonians,33.56391,-117.83614,0,,,
2022,Crystal Cove,Middle,Leptogorgia chilensis,gorgonians,33.56391,-117.83614,0,,,
2022,Crystal Cove,Middle,Muricea californica,gorgonians,33.56391,-117.83614,0.291666667,,,
2022,Crystal Cove,Middle,Muricea fruticosa,gorgonians,33.56391,-117.83614,0.016666667,,,
2022,Crystal Cove,Outer,Eugorgia rubens,gorgonians,33.56365,-117.83806,0,,,
2022,Crystal Cove,Outer,Leptogorgia alba,gorgonians,33.56365,-117.83806,0,,,
2022,Crystal Cove,Outer,Leptogorgia chilensis,gorgonians,33.56365,-117.83806,0.025,,,
2022,Crystal Cove,Outer,Muricea californica,gorgonians,33.56365,-117.83806,0.125,,,
2022,Crystal Cove,Outer,Muricea fruticosa,gorgonians,33.56365,-117.83806,0.1,,,
2022,Heisler Park,Inner,Eugorgia rubens,gorgonians,33.54181,-117.79185,0,,,
2022,Heisler Park,Inner,Leptogorgia alba,gorgonians,33.54181,-117.79185,0,,,
2022,Heisler Park,Inner,Leptogorgia chilensis,gorgonians,33.54181,-117.79185,0,,,
2022,Heisler Park,Inner,Muricea californica,gorgonians,33.54181,-117.79185,0,,,
2022,Heisler Park,Inner,Muricea fruticosa,gorgonians,33.54181,-117.79185,0,,,
2022,Heisler Park,Middle,Eugorgia rubens,gorgonians,33.54066,-117.79258,0,,,
2022,Heisler Park,Middle,Leptogorgia alba,gorgonians,33.54066,-117.79258,0,,,
2022,Heisler Park,Middle,Leptogorgia chilensis,gorgonians,33.54066,-117.79258,0,,,
2022,Heisler Park,Middle,Muricea californica,gorgonians,33.54066,-117.79258,0.025,,,
2022,Heisler Park,Middle,Muricea fruticosa,gorgonians,33.54066,-117.79258,0.041666667,,,
2022,Heisler Park,Outer,Eugorgia rubens,gorgonians,33.53973,-117.79276,0,,,
2022,Heisler Park,Outer,Leptogorgia alba,gorgonians,33.53973,-117.79276,0,,,
2022,Heisler Park,Outer,Leptogorgia chilensis,gorgonians,33.53973,-117.79276,0,,,
2022,Heisler Park,Outer,Muricea californica,gorgonians,33.53973,-117.79276,0.083333333,,,
2022,Heisler Park,Outer,Muricea fruticosa,gorgonians,33.53973,-117.79276,0.075,,,
2022,Laguna Beach,Inner,Eugorgia rubens,gorgonians,33.53145,-117.77945,0,,,
2022,Laguna Beach,Inner,Leptogorgia alba,gorgonians,33.53145,-117.77945,0,,,
2022,Laguna Beach,Inner,Leptogorgia chilensis,gorgonians,33.53145,-117.77945,0,,,
2022,Laguna Beach,Inner,Muricea californica,gorgonians,33.53145,-117.77945,0,,,
2022,Laguna Beach,Inner,Muricea fruticosa,gorgonians,33.53145,-117.77945,0,,,
2022,Laguna Beach,Middle,Eugorgia rubens,gorgonians,33.53115,-117.78048,0,,,
2022,Laguna Beach,Middle,Leptogorgia alba,gorgonians,33.53115,-117.78048,0,,,
2022,Laguna Beach,Middle,Leptogorgia chilensis,gorgonians,33.53115,-117.78048,0,,,
2022,Laguna Beach,Middle,Muricea californica,gorgonians,33.53115,-117.78048,0.541666667,,,
2022,Laguna Beach,Middle,Muricea fruticosa,gorgonians,33.53115,-117.78048,0.116666667,,,
2022,Laguna Beach,Outer,Eugorgia rubens,gorgonians,33.53045,-117.78102,0,,,
2022,Laguna Beach,Outer,Leptogorgia alba,gorgonians,33.53045,-117.78102,0,,,
2022,Laguna Beach,Outer,Leptogorgia chilensis,gorgonians,33.53045,-117.78102,0,,,
2022,Laguna Beach,Outer,Muricea californica,gorgonians,33.53045,-117.78102,0.066666667,,,
2022,Laguna Beach,Outer,Muricea fruticosa,gorgonians,33.53045,-117.78102,0.008333333,,,
2022,Dana Point,Inner,Eugorgia rubens,gorgonians,33.47363,-117.72401,0,,,
2022,Dana Point,Inner,Leptogorgia alba,gorgonians,33.47363,-117.72401,0,,,
2022,Dana Point,Inner,Leptogorgia chilensis,gorgonians,33.47363,-117.72401,0,,,
2022,Dana Point,Inner,Muricea californica,gorgonians,33.47363,-117.72401,0,,,
2022,Dana Point,Inner,Muricea fruticosa,gorgonians,33.47363,-117.72401,0,,,
2022,Dana Point,Middle,Eugorgia rubens,gorgonians,33.47061,-117.72318,0,,,
2022,Dana Point,Middle,Leptogorgia alba,gorgonians,33.47061,-117.72318,0,,,
2022,Dana Point,Middle,Leptogorgia chilensis,gorgonians,33.47061,-117.72318,0,,,
2022,Dana Point,Middle,Muricea californica,gorgonians,33.47061,-117.72318,0,,,
2022,Dana Point,Middle,Muricea fruticosa,gorgonians,33.47061,-117.72318,0,,,
2022,Dana Point,Outer,Eugorgia rubens,gorgonians,33.46847,-117.7254,0,,,
2022,Dana Point,Outer,Leptogorgia alba,gorgonians,33.46847,-117.7254,0,,,
2022,Dana Point,Outer,Leptogorgia chilensis,gorgonians,33.46847,-117.7254,0,,,
2022,Dana Point,Outer,Muricea californica,gorgonians,33.46847,-117.7254,0.308333333,,,
2022,Dana Point,Outer,Muricea fruticosa,gorgonians,33.46847,-117.7254,0.191666667,,,
2022,Leucadia,Inner,Eugorgia rubens,gorgonians,33.06413,-117.30906,0,,,
2022,Leucadia,Inner,Leptogorgia alba,gorgonians,33.06413,-117.30906,0,,,
2022,Leucadia,Inner,Leptogorgia chilensis,gorgonians,33.06413,-117.30906,0,,,
2022,Leucadia,Inner,Muricea californica,gorgonians,33.06413,-117.30906,0,,,
2022,Leucadia,Inner,Muricea fruticosa,gorgonians,33.06413,-117.30906,0,,,
2022,Leucadia,Middle,Eugorgia rubens,gorgonians,33.06386,-117.31109,0,,,
2022,Leucadia,Middle,Leptogorgia alba,gorgonians,33.06386,-117.31109,0,,,
2022,Leucadia,Middle,Leptogorgia chilensis,gorgonians,33.06386,-117.31109,0,,,
2022,Leucadia,Middle,Muricea californica,gorgonians,33.06386,-117.31109,0.033333333,,,
2022,Leucadia,Middle,Muricea fruticosa,gorgonians,33.06386,-117.31109,0,,,
2022,Leucadia,Outer,Eugorgia rubens,gorgonians,33.06349,-117.31232,0,,,
2022,Leucadia,Outer,Leptogorgia alba,gorgonians,33.06349,-117.31232,0,,,
2022,Leucadia,Outer,Leptogorgia chilensis,gorgonians,33.06349,-117.31232,0,,,
2022,Leucadia,Outer,Muricea californica,gorgonians,33.06349,-117.31232,0.333333333,,,
2022,Leucadia,Outer,Muricea fruticosa,gorgonians,33.06349,-117.31232,0.016666667,,,
2022,Swami's,Inner,Eugorgia rubens,gorgonians,33.03683,-117.29947,0,,,
2022,Swami's,Inner,Leptogorgia alba,gorgonians,33.03683,-117.29947,0,,,
2022,Swami's,Inner,Leptogorgia chilensis,gorgonians,33.03683,-117.29947,0,,,
2022,Swami's,Inner,Muricea californica,gorgonians,33.03683,-117.29947,0,,,
2022,Swami's,Inner,Muricea fruticosa,gorgonians,33.03683,-117.29947,0,,,
2022,Swami's,Middle,Eugorgia rubens,gorgonians,33.03562,-117.30087,0,,,
2022,Swami's,Middle,Leptogorgia alba,gorgonians,33.03562,-117.30087,0,,,
2022,Swami's,Middle,Leptogorgia chilensis,gorgonians,33.03562,-117.30087,0,,,
2022,Swami's,Middle,Muricea californica,gorgonians,33.03562,-117.30087,0,,,
2022,Swami's,Middle,Muricea fruticosa,gorgonians,33.03562,-117.30087,0,,,
2022,Swami's,Outer,Eugorgia rubens,gorgonians,33.03504,-117.30325,0,,,
2022,Swami's,Outer,Leptogorgia alba,gorgonians,33.03504,-117.30325,0,,,
2022,Swami's,Outer,Leptogorgia chilensis,gorgonians,33.03504,-117.30325,0,,,
2022,Swami's,Outer,Muricea californica,gorgonians,33.03504,-117.30325,0.033333333,,,
2022,Swami's,Outer,Muricea fruticosa,gorgonians,33.03504,-117.30325,0.016666667,,,
2022,Santa Monica AR - A,ARM,Eugorgia rubens,gorgonians,34.00956,-118.53043,0,,,
2022,Santa Monica AR - A,ARM,Leptogorgia alba,gorgonians,34.00956,-118.53043,0,,,
2022,Santa Monica AR - A,ARM,Leptogorgia chilensis,gorgonians,34.00956,-118.53043,0.358333333,,,
2022,Santa Monica AR - A,ARM,Muricea californica,gorgonians,34.00956,-118.53043,3.983333333,,,
2022,Santa Monica AR - A,ARM,Muricea fruticosa,gorgonians,34.00956,-118.53043,0.133333333,,,
2022,Santa Monica AR - B,ARM,Eugorgia rubens,gorgonians,34.00916,-118.53118,0,,,
2022,Santa Monica AR - B,ARM,Leptogorgia alba,gorgonians,34.00916,-118.53118,0,,,
2022,Santa Monica AR - B,ARM,Leptogorgia chilensis,gorgonians,34.00916,-118.53118,0.466666667,,,
2022,Santa Monica AR - B,ARM,Muricea californica,gorgonians,34.00916,-118.53118,3.058333333,,,
2022,Santa Monica AR - B,ARM,Muricea fruticosa,gorgonians,34.00916,-118.53118,0.075,,,
2022,Santa Monica AR - C,ARM,Eugorgia rubens,gorgonians,34.00891,-118.53071,0,,,
2022,Santa Monica AR - C,ARM,Leptogorgia alba,gorgonians,34.00891,-118.53071,0,,,
2022,Santa Monica AR - C,ARM,Leptogorgia chilensis,gorgonians,34.00891,-118.53071,0.058333333,,,
2022,Santa Monica AR - C,ARM,Muricea californica,gorgonians,34.00891,-118.53071,2.975,,,
2022,Santa Monica AR - C,ARM,Muricea fruticosa,gorgonians,34.00891,-118.53071,0.108333333,,,
2022,Santa Monica Bay AR - 2,ARM,Eugorgia rubens,gorgonians,34.01021,-118.53399,0,,,
2022,Santa Monica Bay AR - 2,ARM,Leptogorgia alba,gorgonians,34.01021,-118.53399,0,,,
2022,Santa Monica Bay AR - 2,ARM,Leptogorgia chilensis,gorgonians,34.01021,-118.53399,0.158333333,,,
2022,Santa Monica Bay AR - 2,ARM,Muricea californica,gorgonians,34.01021,-118.53399,4.316666667,,,
2022,Santa Monica Bay AR - 2,ARM,Muricea fruticosa,gorgonians,34.01021,-118.53399,0.366666667,,,
2022,Santa Monica Bay AR - 7,ARM,Eugorgia rubens,gorgonians,34.02173,-118.54456,0,,,
2022,Santa Monica Bay AR - 7,ARM,Leptogorgia alba,gorgonians,34.02173,-118.54456,0,,,
2022,Santa Monica Bay AR - 7,ARM,Leptogorgia chilensis,gorgonians,34.02173,-118.54456,0.166666667,,,
2022,Santa Monica Bay AR - 7,ARM,Muricea californica,gorgonians,34.02173,-118.54456,5.225,,,
2022,Santa Monica Bay AR - 7,ARM,Muricea fruticosa,gorgonians,34.02173,-118.54456,0.35,,,
2022,Santa Monica Bay AR - 11,ARM,Eugorgia rubens,gorgonians,34.01207,-118.53831,0,,,
2022,Santa Monica Bay AR - 11,ARM,Leptogorgia alba,gorgonians,34.01207,-118.53831,0,,,
2022,Santa Monica Bay AR - 11,ARM,Leptogorgia chilensis,gorgonians,34.01207,-118.53831,0.425,,,
2022,Santa Monica Bay AR - 11,ARM,Muricea californica,gorgonians,34.01207,-118.53831,5.7,,,
2022,Santa Monica Bay AR - 11,ARM,Muricea fruticosa,gorgonians,34.01207,-118.53831,0.333333333,,,
2022,Santa Monica Bay AR - 16,ARM,Eugorgia rubens,gorgonians,34.01745,-118.5507,0,,,
2022,Santa Monica Bay AR - 16,ARM,Leptogorgia alba,gorgonians,34.01745,-118.5507,0,,,
2022,Santa Monica Bay AR - 16,ARM,Leptogorgia chilensis,gorgonians,34.01745,-118.5507,0.341666667,,,
2022,Santa Monica Bay AR - 16,ARM,Muricea californica,gorgonians,34.01745,-118.5507,4.575,,,
2022,Santa Monica Bay AR - 16,ARM,Muricea fruticosa,gorgonians,34.01745,-118.5507,0.225,,,
2022,Santa Monica Bay AR - 17,ARM,Eugorgia rubens,gorgonians,34.00489,-118.5371,0,,,
2022,Santa Monica Bay AR - 17,ARM,Leptogorgia alba,gorgonians,34.00489,-118.5371,0,,,
2022,Santa Monica Bay AR - 17,ARM,Leptogorgia chilensis,gorgonians,34.00489,-118.5371,0.191666667,,,
2022,Santa Monica Bay AR - 17,ARM,Muricea californica,gorgonians,34.00489,-118.5371,0.275,,,
2022,Santa Monica Bay AR - 17,ARM,Muricea fruticosa,gorgonians,34.00489,-118.5371,0.016666667,,,
2022,Santa Monica Bay AR - 18,ARM,Eugorgia rubens,gorgonians,34.00658,-118.54042,0,,,
2022,Santa Monica Bay AR - 18,ARM,Leptogorgia alba,gorgonians,34.00658,-118.54042,0,,,
2022,Santa Monica Bay AR - 18,ARM,Leptogorgia chilensis,gorgonians,34.00658,-118.54042,0.458333333,,,
2022,Santa Monica Bay AR - 18,ARM,Muricea californica,gorgonians,34.00658,-118.54042,0.766666667,,,
2022,Santa Monica Bay AR - 18,ARM,Muricea fruticosa,gorgonians,34.00658,-118.54042,0.033333333,,,
2022,Santa Monica Bay AR - 20,ARM,Eugorgia rubens,gorgonians,34.00779,-118.54383,0.008333333,,,
2022,Santa Monica Bay AR - 20,ARM,Leptogorgia alba,gorgonians,34.00779,-118.54383,0,,,
2022,Santa Monica Bay AR - 20,ARM,Leptogorgia chilensis,gorgonians,34.00779,-118.54383,0.716666667,,,
2022,Santa Monica Bay AR - 20,ARM,Muricea californica,gorgonians,34.00779,-118.54383,1.266666667,,,
2022,Santa Monica Bay AR - 20,ARM,Muricea fruticosa,gorgonians,34.00779,-118.54383,0.108333333,,,
2022,Santa Monica Bay AR - 22,ARM,Eugorgia rubens,gorgonians,34.01062,-118.54915,0.008333333,,,
2022,Santa Monica Bay AR - 22,ARM,Leptogorgia alba,gorgonians,34.01062,-118.54915,0,,,
2022,Santa Monica Bay AR - 22,ARM,Leptogorgia chilensis,gorgonians,34.01062,-118.54915,0.341666667,,,
2022,Santa Monica Bay AR - 22,ARM,Muricea californica,gorgonians,34.01062,-118.54915,1.658333333,,,
2022,Santa Monica Bay AR - 22,ARM,Muricea fruticosa,gorgonians,34.01062,-118.54915,0.083333333,,,
2022,Santa Monica Jetty - Exterior,ARM,Eugorgia rubens,gorgonians,34.00773,-118.50299,0,,,
2022,Santa Monica Jetty - Exterior,ARM,Leptogorgia alba,gorgonians,34.00773,-118.50299,0,,,
2022,Santa Monica Jetty - Exterior,ARM,Leptogorgia chilensis,gorgonians,34.00773,-118.50299,0,,,
2022,Santa Monica Jetty - Exterior,ARM,Muricea californica,gorgonians,34.00773,-118.50299,3.775,,,
2022,Santa Monica Jetty - Exterior,ARM,Muricea fruticosa,gorgonians,34.00773,-118.50299,0.175,,,
2022,Star of Scotland,ARM,Eugorgia rubens,gorgonians,33.99688,-118.52038,0,,,
2022,Star of Scotland,ARM,Leptogorgia alba,gorgonians,33.99688,-118.52038,0,,,
2022,Star of Scotland,ARM,Leptogorgia chilensis,gorgonians,33.99688,-118.52038,0.958333333,,,
2022,Star of Scotland,ARM,Muricea californica,gorgonians,33.99688,-118.52038,1.325,,,
2022,Star of Scotland,ARM,Muricea fruticosa,gorgonians,33.99688,-118.52038,0.316666667,,,
2022,Marina del Rey AR - K,ARM,Eugorgia rubens,gorgonians,33.96887,-118.48758,0,,,
2022,Marina del Rey AR - K,ARM,Leptogorgia alba,gorgonians,33.96887,-118.48758,0,,,
2022,Marina del Rey AR - K,ARM,Leptogorgia chilensis,gorgonians,33.96887,-118.48758,0.716666667,,,
2022,Marina del Rey AR - K,ARM,Muricea californica,gorgonians,33.96887,-118.48758,4.283333333,,,
2022,Marina del Rey AR - K,ARM,Muricea fruticosa,gorgonians,33.96887,-118.48758,0.241666667,,,
2022,Marina del Rey AR - I,ARM,Eugorgia rubens,gorgonians,33.96851,-118.48578,0,,,
2022,Marina del Rey AR - I,ARM,Leptogorgia alba,gorgonians,33.96851,-118.48578,0,,,
2022,Marina del Rey AR - I,ARM,Leptogorgia chilensis,gorgonians,33.96851,-118.48578,0.316666667,,,
2022,Marina del Rey AR - I,ARM,Muricea californica,gorgonians,33.96851,-118.48578,3.775,,,
2022,Marina del Rey AR - I,ARM,Muricea fruticosa,gorgonians,33.96851,-118.48578,0.108333333,,,
2022,Marina del Rey AR - F,ARM,Eugorgia rubens,gorgonians,33.96755,-118.48666,0,,,
2022,Marina del Rey AR - F,ARM,Leptogorgia alba,gorgonians,33.96755,-118.48666,0,,,
2022,Marina del Rey AR - F,ARM,Leptogorgia chilensis,gorgonians,33.96755,-118.48666,0.433333333,,,
2022,Marina del Rey AR - F,ARM,Muricea californica,gorgonians,33.96755,-118.48666,3.991666667,,,
2022,Marina del Rey AR - F,ARM,Muricea fruticosa,gorgonians,33.96755,-118.48666,0.108333333,,,
2022,Hermosa Beach AR - NW,ARM,Eugorgia rubens,gorgonians,33.8542,-118.41479,0,,,
2022,Hermosa Beach AR - NW,ARM,Leptogorgia alba,gorgonians,33.8542,-118.41479,0,,,
2022,Hermosa Beach AR - NW,ARM,Leptogorgia chilensis,gorgonians,33.8542,-118.41479,0.725,,,
2022,Hermosa Beach AR - NW,ARM,Muricea californica,gorgonians,33.8542,-118.41479,4.55,,,
2022,Hermosa Beach AR - NW,ARM,Muricea fruticosa,gorgonians,33.8542,-118.41479,0.216666667,,,
2022,Hermosa Beach AR - AC,ARM,Eugorgia rubens,gorgonians,33.85387,-118.41372,0,,,
2022,Hermosa Beach AR - AC,ARM,Leptogorgia alba,gorgonians,33.85387,-118.41372,0,,,
2022,Hermosa Beach AR - AC,ARM,Leptogorgia chilensis,gorgonians,33.85387,-118.41372,0.675,,,
2022,Hermosa Beach AR - AC,ARM,Muricea californica,gorgonians,33.85387,-118.41372,4.316666667,,,
2022,Hermosa Beach AR - AC,ARM,Muricea fruticosa,gorgonians,33.85387,-118.41372,0.1,,,
2022,Hermosa Beach AR - Giants,ARM,Eugorgia rubens,gorgonians,33.8537,-118.41297,0,,,
2022,Hermosa Beach AR - Giants,ARM,Leptogorgia alba,gorgonians,33.8537,-118.41297,0,,,
2022,Hermosa Beach AR - Giants,ARM,Leptogorgia chilensis,gorgonians,33.8537,-118.41297,0.375,,,
2022,Hermosa Beach AR - Giants,ARM,Muricea californica,gorgonians,33.8537,-118.41297,2.35,,,
2022,Hermosa Beach AR - Giants,ARM,Muricea fruticosa,gorgonians,33.8537,-118.41297,0.066666667,,,
2022,Hermosa Beach AR - Pier Pilings,ARM,Eugorgia rubens,gorgonians,33.85291,-118.4143,0,,,
2022,Hermosa Beach AR - Pier Pilings,ARM,Leptogorgia alba,gorgonians,33.85291,-118.4143,0,,,
2022,Hermosa Beach AR - Pier Pilings,ARM,Leptogorgia chilensis,gorgonians,33.85291,-118.4143,0.541666667,,,
2022,Hermosa Beach AR - Pier Pilings,ARM,Muricea californica,gorgonians,33.85291,-118.4143,1.208333333,,,
2022,Hermosa Beach AR - Pier Pilings,ARM,Muricea fruticosa,gorgonians,33.85291,-118.4143,0.125,,,
2022,PVR 2A,ARM,Eugorgia rubens,gorgonians,33.72323,33.72323,0,,,
2022,PVR 2A,ARM,Leptogorgia alba,gorgonians,33.72323,-118.35001,0,,,
2022,PVR 2A,ARM,Leptogorgia chilensis,gorgonians,33.72323,-118.35001,0,,,
2022,PVR 2A,ARM,Muricea californica,gorgonians,33.72323,-118.35001,0,,,
2022,PVR 2A,ARM,Muricea fruticosa,gorgonians,33.72323,-118.35001,0,,,
2022,PVR 2B,ARM,Eugorgia rubens,gorgonians,33.72288,-118.34962,0.016666667,,,
2022,PVR 2B,ARM,Leptogorgia alba,gorgonians,33.72288,-118.34962,0,,,
2022,PVR 2B,ARM,Leptogorgia chilensis,gorgonians,33.72288,-118.34962,0,,,
2022,PVR 2B,ARM,Muricea californica,gorgonians,33.72288,-118.34962,0.041666667,,,
2022,PVR 2B,ARM,Muricea fruticosa,gorgonians,33.72288,-118.34962,0,,,
2022,PVR 2C,ARM,Eugorgia rubens,gorgonians,33.72261,-118.34894,0,,,
2022,PVR 2C,ARM,Leptogorgia alba,gorgonians,33.72261,-118.34894,0,,,
2022,PVR 2C,ARM,Leptogorgia chilensis,gorgonians,33.72261,-118.34894,0,,,
2022,PVR 2C,ARM,Muricea californica,gorgonians,33.72261,-118.34894,0.216666667,,,
2022,PVR 2C,ARM,Muricea fruticosa,gorgonians,33.72261,-118.34894,0.008333333,,,
2022,PVR 4D,ARM,Eugorgia rubens,gorgonians,33.72198,-118.34686,0,,,
2022,PVR 4D,ARM,Leptogorgia alba,gorgonians,33.72154,-118.34666,0,,,
2022,PVR 4D,ARM,Leptogorgia chilensis,gorgonians,33.72154,-118.34666,0,,,
2022,PVR 4D,ARM,Muricea californica,gorgonians,33.72154,-118.34666,0.016666667,,,
2022,PVR 4D,ARM,Muricea fruticosa,gorgonians,33.72154,-118.34666,0,,,
2022,PVR 4B,ARM,Eugorgia rubens,gorgonians,33.72154,-118.34666,0.008333333,,,
